ISBN,title,description,authors,publish_date,publisher,number_of_pages,subjects
0395345308,The Song of the Lark,A story of a young woman's awakening as an artist and her struggle to escape the constraints of a small town in Colorado.,Willa Cather,1983,Houghton Mifflin Harcourt,462.0,Fiction
3100478258,Schiffbruch mit Tiger,"Pi Patel ist unterwegs mit einer Hyäne, einem Orang-Utan, einem verletzten Zebra und einem bengalischen Tiger, als er Schiffbruch erleidet. Bald hat der Tiger alle bis auf Pi erledigt und es beginnt eine wundersame Odyssee.","Yann Martel, Manfred Allié",2003,Frankfurt am Maim : S. Fischer,381.0,English fiction
0446359866,Presumed Innocent,"Scott Turow's #1 runaway bestseller comes to theaters everywhere as a major motion picture from Warner Bros., starring Harrison Ford, Brian Dennehy, Raul Julia, and Bonnie Bedelia, directed by Alan Pakula, best known for his award-winning work in ""Klute"".",Scott Turow,1989-12-05,Grand Central Publishing,452.0,Fiction
0671695304,Blubber,"Jill goes along with the rest of the fifth-grade class in tormenting a classmate and then finds out what it's like when she, too, becomes a target.",Judy Blume,1988,,220.0,
0786889098,Tropical Depression,"Murray Zemelman, a.k.a. ""The Bra King,"" and Tommy Tarpon, a local Native American, forge a zany plan to bring gambling to Key West and incite the greed of a local Mafioso and a crooked politician. Reprint. NYT. K.",Laurence Shames,1997-03-01,Voice,374.0,Fiction
0375727345,House of Sand and Fog,"A cloth bag containing ten copies of the title, that may also include a folder with miscellaneous notes, dicussion questions, biographical information, and reading lists to assist book group dicussion leaders.",Andre Dubus,2000,Vintage,372.0,Fiction
081297106X,Reading Lolita in Tehran,"#1 NEW YORK TIMES BESTSELLER • We all have dreams—things we fantasize about doing and generally never get around to. This is the story of Azar Nafisi’s dream and of the nightmare that made it come true. For two years before she left Iran in 1997, Nafisi gathered seven young women at her house every Thursday morning to read and discuss forbidden works of Western literature. They were all former students whom she had taught at university. Some came from conservative and religious families, others were progressive and secular; several had spent time in jail. They were shy and uncomfortable at first, unaccustomed to being asked to speak their minds, but soon they began to open up and to speak more freely, not only about the novels they were reading but also about themselves, their dreams and disappointments. Their stories intertwined with those they were reading—Pride and Prejudice, Washington Square, Daisy Miller and Lolita—their Lolita, as they imagined her in Tehran. Nafisi’s account flashes back to the early days of the revolution, when she first started teaching at the University of Tehran amid the swirl of protests and demonstrations. In those frenetic days, the students took control of the university, expelled faculty members and purged the curriculum. When a radical Islamist in Nafisi’s class questioned her decision to teach The Great Gatsby, which he saw as an immoral work that preached falsehoods of “the Great Satan,” she decided to let him put Gatsby on trial and stood as the sole witness for the defense. Azar Nafisi’s luminous tale offers a fascinating portrait of the Iran-Iraq war viewed from Tehran and gives us a rare glimpse, from the inside, of women’s lives in revolutionary Iran. It is a work of great passion and poetic beauty, written with a startlingly original voice. Praise for Reading Lolita in Tehran “Anyone who has ever belonged to a book group must read this book. Azar Nafisi takes us into the vivid lives of eight women who must meet in secret to explore the forbidden fiction of the West. It is at once a celebration of the power of the novel and a cry of outrage at the reality in which these women are trapped. The ayatollahs don’ t know it, but Nafisi is one of the heroes of the Islamic Republic.”—Geraldine Brooks, author of Nine Parts of Desire",Azar Nafisi,2003-12-30,Random House Trade Paperbacks,386.0,Biography & Autobiography
059049418X,The Change,"Unable to return to his human form after morphing into a red-tailed hawk, Tobias is assisted by an Ellimist in changing his form into other animals and wonders if he will ever be a human again. Original.",K. A. Applegate,1997,Scholastic Paperbacks,162.0,Extraterrestrial beings
0804119716,Out of Control,"Bestselling author Suzanne Brockmann knows how to push the limits of romantic suspense to new, breathtaking heights. Potent, gripping, and explosive, OUT OF CONTROL is a roller coaster ride of a novel– as a single act of loyalty becomes a desperate struggle for survival. . . . Savannah von Hopf has no choice. To save her uncle’s life, she goes in search of Ken “WildCard” Karmody, a guy she barely knew in college who is now a military operative. She must convince him to help her deliver a cache of ransom money into the hands of terrorists halfway around the world. What she doesn’t expect is to end up in WildCard’s arms before she can even ask for his help. WildCard has always had a soft spot for beautiful women. But when he discovers Savannah’s hidden agenda, he is determined to end the affair. But Savannah is bound for Indonesia with or without his protection, and he can’t just walk away. When her plan goes horribly wrong, they are trapped in the forsaken jungle of a hostile country, stalked by a lethal enemy. As time is running out, they scramble to escape, risking their lives to stop a nightmare from spinning even further out of control. . . .",Suzanne Brockmann,2002-02-26,Ballantine Books,480.0,Fiction
074343627X,Dreamcatcher,"Once upon a time, in the haunted city of Derry, four boys stood together and did a brave thing. It was something that changed them in ways they could never begin to understand. Twenty-five years after saving a Down's-syndrome kid from bullies, Beav, Henry, Pete, and Jonesy -- now men with separate lives and separate problems -- reunite in the woods of Maine for their annual hunting trip. But when a stranger stumbles into their camp, disoriented and mumbling something about lights in the sky, chaos erupts. Soon, the four friends are plunged into a horrifying struggle with a creature from another world where their only chance of survival is locked in their shared past -- and in the Dreamcatcher. Never before has Stephen King contended so frankly with the heart of darkness. Dreamcatcher, his first full-length novel since Bag of Bones, is a powerful story of astonishing range that will satisfy fans both new and old.",Stephen King,2001-12-01,Pocket Books,896.0,Fiction
0060931396,"Alas, Babylon","The survivors of a nuclear holocaust are forced to rely on their own resources as they join together in the struggle for survival amidst the ruins of Fort Repose, a small town in Florida. Reprint. 25,000 first printing. NYT.",Pat Frank,1999-04-01,Perennial Classics,336.0,Fiction
0340693096,The Talk of the Town,"'A cracker. O'Hanlon's grasp of dialect and teenage concerns is spot-on. And very funny' NME Patrick Scully is special. At least he was in the 70s when he was the school team's best striker, but now he's just a frustrated 19 year old working in Dublin. In fact these days, Balls O'Reilly seems to be getting all the attention, particularly from Scully's girlfriend, Francesca. In a wild weekend of drinking and fighting, Scully tries to forget everything but knows that his horrific secret will ensure once again that he is the talk of the town.",Ardal O'Hanlon,1999,Sceptre,244.0,Dublin (Ireland)
0767908171,A Short History of Nearly Everything,"One of the world’s most beloved writers and New York Times bestselling author of A Walk in the Woods and The Body takes his ultimate journey—into the most intriguing and intractable questions that science seeks to answer. In A Walk in the Woods, Bill Bryson trekked the Appalachian Trail—well, most of it. In A Sunburned Country, he confronted some of the most lethal wildlife Australia has to offer. Now, in his biggest book, he confronts his greatest challenge: to understand—and, if possible, answer—the oldest, biggest questions we have posed about the universe and ourselves. Taking as territory everything from the Big Bang to the rise of civilization, Bryson seeks to understand how we got from there being nothing at all to there being us. To that end, he has attached himself to a host of the world’s most advanced (and often obsessed) archaeologists, anthropologists, and mathematicians, travelling to their offices, laboratories, and field camps. He has read (or tried to read) their books, pestered them with questions, apprenticed himself to their powerful minds. A Short History of Nearly Everything is the record of this quest, and it is a sometimes profound, sometimes funny, and always supremely clear and entertaining adventure in the realms of human knowledge, as only Bill Bryson can render it. Science has never been more involving or entertaining.",Bill Bryson,2003-05-06,National Geographic Books,0.0,History
0373270976,Night Shield,"Roberts continues her popular ""Night Tales"" series with this brand-new ""Silhouette Intimate Moments("" story. A female cop tries to resist being seduced by her protector's smooth charm and good looks. Part of a $7 million marketing campaign for Silhouette's 20th anniversary program, including trade and online ads.",Nora Roberts,2000,Silhouette,0.0,Love stories
0425176053,Come Together,"Written in chapters with alternating viewpoints, an ironic love story chronicles the growing romance between twenty-seven-year-old Jack Rositer, who dreams of the perfect woman, and Amy Crosbie, a twenty-five-year-old single and desperate woman, from their first meeting at a party.","Joanna Rees, Josie Lloyd, Emlyn Rees",2000,Berkley,322.0,Fiction
0380001098,Gone with the Wind,"After the Civil War sweeps away the genteel life to which she has been accustomed, Scarlett O'Hara sets about to salvage her plantation home.",Margaret Mitchell,1936,Everyman Paperbacks,1028.0,Fiction
0380729407,Something Wicked This Way Comes,Two boys are caught in the sweep of evil.,Ray Bradbury,1962,Avon,326.0,Fiction
055325698X,The Proteus Operation,"Set in a world where Hitler was victorious in World War II, this classic high-tech thriller follows three commandos sent back in time to 1939 to change the outcome of history. In this vividly realized novel of heroism and adventure, a group of people fight to save a world they may never live to see.",James P. Hogan,1986,Spectra,407.0,Fiction
0425147622,,,,,,,
0553565095,Free Fall,Elvis Cole investigates a case that erupts in gang violence in South Central Los Angeles.,Robert Crais,1994,Crimeline,301.0,Fiction
0439136369,Harry Potter and the Prisoner of Azkaban,"For twelve years, the dread fortress of Azkaban held an infamous prisoner named Sirius Black. Convicted of killing thirteen people with a single curse, he was said to be the heir apparent to the Dark Lord, Voldemort. Now he has escaped, leaving only two clues as to where he might be headed: Harry Potter's defeat of You-Know-Who was Black's downfall as well. And the Azkaban guards heard Black muttering in his sleep, ""He's at Hogwarts."" Harry Potter isn't safe, not even within the walls of his magical school, surrounded by his friends. Because on top of it all, there may well be a traitor in their midst.",J. K. Rowling,2000,,452.0,Audiobooks
0373871805,Silver Lining,"In the second book of the popular Laurel Glen miniseries, journalist Amelia Howard arrives at the Laurel Glen ranch to research a book. While there, she helps rancher Ross Taggert face past troubles and regain his faith in God.",Kate Welsh,2002-04-24,Harlequin Treasury-Love Inspired 90s,260.0,Fiction
1885222556,Good as Gold,Pooh thinks honey is as good as gold.,"Disney Enterprises, Inc, Ann Braybrooks",1996,Advance Publishers LLC,48.0,Juvenile Fiction
0553573403,A Game of Thrones,"NOW THE ACCLAIMED HBO SERIES GAME OF THRONES—THE MASTERPIECE THAT BECAME A CULTURAL PHENOMENON Here is the first book in the landmark series that has redefined imaginative fiction and become a modern masterpiece. A GAME OF THRONES In a land where summers can last decades and winters a lifetime, trouble is brewing. The cold is returning, and in the frozen wastes to the North of Winterfell, sinister and supernatural forces are massing beyond the kingdom’s protective Wall. At the center of the conflict lie the Starks of Winterfell, a family as harsh and unyielding as the land they were born to. Sweeping from a land of brutal cold to a distant summertime kingdom of epicurean plenty, here is a tale of lords and ladies, soldiers and sorcerers, assassins and bastards, who come together in a time of grim omens. Amid plots and counterplots, tragedy and betrayal, victory and terror, the fate of the Starks, their allies, and their enemies hangs perilously in the balance, as each endeavors to win that deadliest of conflicts: the game of thrones. A GAME OF THRONES • A CLASH OF KINGS • A STORM OF SWORDS • A FEAST FOR CROWS • A DANCE WITH DRAGONS",George R. R. Martin,1997-08-04,Random House Worlds,865.0,Fiction
0689817851,Go Ask Alice,"More compelling than ever, this classic real-life diary charts an anonymous teenage girl's struggle with the seductive--and often fatal--world of drugs.",Anonymous,1998,Simon Pulse,0.0,Diaries
1573220876,About a Boy,"Will Freeman, a 30-something Londoner, is vaguely in search of a wife, but is simultaneously turned off by the responsibilities that a real life might entail. He befriends young Marcus, son of a single mother with problems, and finds himself being drawn against his will into a tumultuous set of circumstances. Finally he is able, after all, to engage with life in a normal way. A New York Times Notable Book for 1998.",Nick Hornby,1998,,0.0,Bildungsromans
0380718340,Cruel & Unusual,Medical examiner Kay Scarpetta investigates the murder of a young boy that closely resembles a recently executed murderer.,Patricia D. Cornwell,1994-05-01,Avon,422.0,Fiction
0743486226,,,,,,,
0316284955,White Oleander,"Everywhere hailed as a novel of rare beauty and power, White Oleander tells the unforgettable story of Ingrid, a brilliant poet imprisoned for murder, and her daughter, Astrid, whose odyssey through a series of Los Angeles foster homes-each its own universe, with its own laws, its own dangers, its own hard lessons to be learned-becomes a redeeming and surprising journey of self-discovery.",Janet Fitch,2000-05-01,Back Bay Books,480.0,Fiction
0394543963,The Bourne Supremacy,"Super-diplomat Raymond Havilland sets up the kidnapping of Jason Bourne's wife, in order to draw Bourne out of retirement and into a Taiwanese plot to seize Hong Kong and incite China against the West.",Robert Ludlum,1986,New York : Random House,618.0,Fiction
0373708726,His Brother's Bride,"His Brother's Bride by Judith Bowen released on Sep 24, 1999 is available now for purchase.",Judith Bowen,1999,Harlequin,308.0,Fiction
0446610879,Uncommon Clay,"In the red clay country of Seagrove, North Carolina, Judge Deborah Knott oversees the distribution of property in the bitter divorce between two members of the Nordan clan, a dynasty of skilled potters long cursed by suicide and scandal. After a gruesome act of violence suddenly strikes the homestead, Judge Knott must stop a killer who will stop at nothing to continue a dark history of family secrets, old sins, and new blood. (July)",Margaret Maron,2002-07-01,Grand Central Publishing,336.0,Fiction
0380819627,In My Wildest Dreams,"Since she was a little girl, Celeste has had one burning desire:to marry Ellery Throckmorton. But what chance does a gardener's daughter have of capturing the heart of one of England's wealthiest gentlemen? However, the education she receives at the Distinguished Academy of Governesses enables Celeste to return to Blythe Hall with a refinement that complements her ravishing beauty—and makes her bold romantic dream more attainable. But, alas, temptation gets in the way . . . For wherever Celeste turns, it is not Ellery she encounters, but his serious, yet undeniably intriguing, older brother Garrick. The elder Throckmorton will have no one interfere with the younger's impending nuptials, and his meddling infuriates Celeste to no end. Still, she cannot disregard the fluttering of her heart whenever Garrick deigns to smile at her. And the passion she senses smoldering beneath his formidable control is tempting her in a manner a lady must never allow . . .",Christina Dodd,2001-10-02,Avon,390.0,Fiction
0553100157,Breakfast in Bed,"When a dashing mystery writer steps into Sloan Fairchild's bed-and-breakfast, she finds herself acting out scenes from his latest novel--in his arms. Their attraction is more than make-believe, but so is the conflict separating them, forcing Sloan to choose between a lover's embrace and a friend's loyalty. Copyright © Libri GmbH. All rights reserved.",Sandra Brown,1983,Bantam,252.0,Fiction
0446607711,The Simple Truth,"When cop-turned-attorney John Fiske comes to Washington to investigate his brother's murder, he unearths decades-old secrets and discovers the truth is anything but simple in this #1 New York Times bestselling thriller. It's never what it seems... Young attorney Michael Fiske broke the law when he took Rufus Harms's prison letter from the Supreme Court. But he also sealed his own fate. Suddenly everyone who has anything to do with Harms or his appeal mysteriously dies. Now Michael's brother John, a cop turned attorney, comes to Washington to find out why his brother was murdered--and what it had to do with a crime that Harms committed twenty-five years before. But the one man who can help John, the one man who knows what really happened more than two decades ago--and why--has escaped from prison and is running for his life.",David Baldacci,1998,Grand Central Publishing,548.0,Fiction
044017158X,Random Winds,,Belva Plain,1981,,536.0,Physicians
0525946063,"Past Lives, Future Healing","Citing unresolved issues from past lives as the root of many fears, illnesses, phobias, and relationship problems, the author considers the influences of previous existences and how to address them.","Sylvia Browne, Lindsay Harrison",2001,Penguin Group USA,237.0,"Body, Mind & Spirit"
0060532149,Bare Necessity,"Once Emily Miller thought that losing her boyfriend Declan would be the worst thing that could happen. Of course, that was before she learned that the lowlife cad had secretly mortgaged their dream house, run up their shared debts . . . and posted a picture of her on the internet that would make a rugby team blush. Still, she is coping masterfully, despite losing her home and her dignity -- until the local newspapers get wind of the story . . . So here she is -- homeless, jobless, loverless . . . and scandalous at thirty-two. Her best friend Cara thinks yoga, aromatherapy, and the perfect potion will turn Emily's karma around. Why not, Emily figures. It might help to attract that handsome stranger she's just barely met. Either that, or she'll hunt down the elusive Mr. Right herself. After all, there isn't much else that could possibly go wrong . . . And sometimes, when you've got absolutely nothing left to lose . . . that's when you get everything you ever wanted!",Carole Matthews,2003-04-15,Harper Collins,386.0,Fiction
0671867156,Pretend You Don't See Her,"Placed in the federal witness protection program after seeing a murder, Manhattan real-estate agent Lacey Farrell nevertheless must solve the case before she becomes the next victim.",Mary Higgins Clark,1997,Simon and Schuster,324.0,Fiction
0679723420,Pale Fire,"A darkly comic novel of suspense, literary idolatry and one-upmanship, and political intrigue from one of the leading writers of the twentieth century, the acclaimed author of Lolita. ""Half-poem, half-prose...a creation of perfect beauty, symmetry, strangeness, originality and moral truth. One of the great works of art of this century."" —Mary McCarthy, New York Times bestselling author of The Group An ingeniously constructed parody of detective fiction and learned commentary, Pale Fire offers a cornucopia of deceptive pleasures, at the center of which is a 999-line poem written by the literary genius John Shade just before his death. Surrounding the poem is a foreword and commentary by the demented scholar Charles Kinbote, who interweaves adoring literary analysis with the fantastical tale of an assassin from the land of Zembla in pursuit of a deposed king. Brilliantly constructed and wildly inventive, Vladimir Nabokov's witty novel achieves that rarest of things in literature—perfect tragicomic balance.",Vladimir Nabokov,1989-04-23,Vintage,321.0,Fiction
051513452X,The Lunatic Cafe,"Anita has fallen for the leader of a local pack of werewolves. She's survived a lot, but this love thing may kill her yet.",Laurell K. Hamilton,2002-09-24,Berkley,250.0,Fiction
0451183665,A Case of Need,"A Case of Need is Michael Crichton's award-winning debut novel, written shortly after he completed his medical internship. Set against the ever-building pressure and pace of a large Boston medical center, the tensions flare-and explode-when a surgical operation tragically ends in death, raising countless questions. Was it accidental malpractice? A violation of the Hippocratic oath? Or cold-blooded murder?","Michael Crichton, Jeffrey Hudson",1969,Signet Book,420.0,Fiction
0553250531,The Valley of Horses,"This unforgettable odyssey into the distant past carries us back to the awesome mysteries of the exotic, primeval world of The Clan of the Cave Bear, and to Ayla, now grown into a beautiful and courageous young woman. Cruelly cast out by the new leader of the ancient Clan that adopted her as a child, Ayla leaves those she loves behind and travels alone through a stark, open land filled with dangerous animals but few people, searching for the Others, tall and fair like herself. The short summer gives her little time to look, and when she finds a sheltered valley with a herd of hardy steppe horses, she decides to stay and prepare for the long glacial winter ahead. Living with the Clan has taught Ayla many skills but not real hunting. She finally knows she can survive when she traps a horse, which gives her meat and a warm pelt for the winter, but fate has bestowed a greater gift, an orphaned foal with whom she develops a unique kinship. One winter extends to more; she discovers a way to make fire more quickly and a wounded cave lion cub joins her unusual family, but her beloved animals don’t fulfill her restless need for human companionship. Then she hears the sound of a man screaming in pain. She saves tall, handsome Jondalar, who brings her a language to speak and an awakening of love and desire, but Ayla is torn between her fear of leaving her valley and her hope of living with her own kind.",Jean M. Auel,1984-11-01,Bantam,577.0,Fiction
0142000205,Icy Sparks,"A New York Times Notable Book and the March 2001 selection of Oprah's Book Club® ! Icy Sparks is the sad, funny and transcendent tale of a young girl growing up in the mountains of Eastern Kentucky during the 1950’s. Gwyn Hyman Rubio’s beautifully written first novel revolves around Icy Sparks, an unforgettable heroine in the tradition of Scout in To Kill a Mockingbird or Will Treed in Cold Sassy Tree. At the age of ten, Icy, a bright, curious child orphaned as a baby but raised by adoring grandparents, begins to have strange experiences. Try as she might, her ""secrets""—verbal croaks, groans, and physical spasms—keep afflicting her. As an adult, she will find out she has Tourette’s Syndrome, a rare neurological disorder, but for years her behavior is the source of mystery, confusion, and deep humiliation. Narrated by a grown up Icy, the book chronicles a difficult, but ultimately hilarious and heartwarming journey, from her first spasms to her self-acceptance as a young woman. Curious about life beyond the hills, talented, and energetic, Icy learns to cut through all barriers—physical, mental, and spiritual—in order to find community and acceptance. Along her journey, Icy faces the jeers of her classmates as well as the malevolence of her often-ignorant teachers—including Mrs. Stilton, one of the most evil fourth grade teachers ever created by a writer. Called willful by her teachers and ""Frog Child"" by her schoolmates, she is exiled from the schoolroom and sent to a children’s asylum where it is hoped that the roots of her mysterious behavior can be discovered. Here Icy learns about difference—her own and those who are even more scarred than she. Yet, it isn’t until Icy returns home that she really begins to flower, especially through her friendship with the eccentric and obese Miss Emily, who knows first-hand how it feels to be an outcast in this tightly knit Appalachian community. Under Miss Emily’s tutelage, Icy learns about life’s struggles and rewards, survives her first comical and heartbreaking misadventure with romance, discovers the healing power of her voice when she sings, and ultimately—takes her first steps back into the world. Gwyn Hyman Rubio’s Icy Sparks is a fresh, original, and completely redeeming novel about learning to overcome others’ ignorance and celebrate the differences that make each of us unique.",Gwyn Hyman Rubio,2001-03-08,Penguin,337.0,Fiction
0761129758,Amazing Gracie,"The co-founders of Three Dog Bakery describe how the rescue of Gracie, a deaf, partially blind, albino Great Dane pup, and her relationship with her owner, Dan Dye, led to the founding of their successful enterprise.","Dan Dye, Mark Beckloff",2003-01-01,Workman Publishing,257.0,Pets
0553263226,The Bourne Supremacy,,Robert Ludlum,1987,,660.0,Assassination
0963270702,The Satanic Verses,"Just before dawn one winter's morning, a hijacked aeroplane blows apart high above the English Channel and two figures tumble, clutched in an embrace, towards the sea- Gibreel Farishta, India's legendary movie star, and Saladin Chamcha, the man of a thousand voices. Washed up, alive, on an English beach, their survival is a miracle. But there is a price to pay. Gibreel and Saladin have been chosen as opponents in the eternal wrestling match between Good and Evil. But chosen by whom? And which is which? And what will be the outcome of their final confrontation?",Salman Rushdie,1992,Random House,69.0,Fiction
0449206459,The Hollow Hills,"A magnificent tale realized by premier novelist, Mary Stewart, here is the spellbinding, suspenseful story of how Merlin, the Enchanter, helped Arthur become king of all Britain, in an extraordinary story that brings the legend Merlin and his protege Arthur to glowing life. ""Enthralling."" LIBRARY JOURNAL From the Paperback edition.",Mary Stewart,1973,Fawcett,452.0,Fiction
0198607024,,,,,,,
0446525774,Saving Faith,"In the field of popular fiction David Baldacci is far ahead of the competition. Continuing his string of New York Times bestsellers, Baldacci presents his most electrifying story to date-a novel of nonstop action, vividly etched characters, and an astounding vision of the inner sanctums of our government. Not far from Washington, D.C., in a wooded area of Northern Virginia, a small house at the end of a gravel road serves a secret purpose. With its sophisticated security apparatus and hidden miniaturized cameras, it is being used by the FBI to interview one of the most important witnesses the agency has ever had, a young woman with an incredible story to tell. But a few people know about the secret meeting. And for them, a violent drama is about to begin. One man-a local private investigator named Lee Adams-has come to the house on the orders of his client. Another man, a hired killer, stakes out the house on orders from his powerful paymasters. And the witness, Faith Lockhart, is coming to tell the FBI everything she knows about the powerful lobbyist with whom she has worked, a man who manipulates U.S. government policy and who, in the process, made some very dangerous enemies. Then, before Faith can tell her story, the hit man pulls the trigger and the wrong victim falls. Now Faith Lockhart is on the run-from the most dangerous people in America-with Lee Adams, a man she doesn't know, yet must trust. A relentless chase novel that unfolds as both the FBI and a killer search for Faith and Lee, this is also a searing and utterly suspenseful tale of power gone mad in Washington, and of one woman's desperate attempt to break out of a web of corruption and terror that reaches much further than even she can know. In the hands of master storyteller David Baldacci, Saving Faith elevates the thriller to a new level and poses stunning questions about the rules we live by, the rules we are governed by-and what happens when some people make rules of their own...",David Baldacci,1999-11-01,Grand Central Publishing,464.0,Fiction
0449223604,,,,,,,
0786889667,The First Victim,"Lieutenant Lou Boldt, the Seattle cop who stars in Ridley Pearson'sdeservedly popular series, is a sharp and touching figure--perhaps the most believable police officer in current fiction. Early in this ninth book about his public and private life, Lou has to put on a bullet-resistant vest to lead a raid against some dangerous criminals. ""The vest was notphysically heavy, but its presence was,"" Pearson tells us.It meant battle; it meant risk. For Boldt a vest was a symbol of youth. It had been well over a year since he had worn one. Ironically, as he approached the hangar's north door at a light run behind his own four heavily armored ERT personnel, he caught himself worrying about his hands, not his life. He didn't want to smash up his piano hands in some close quarters skirmish...Boldt plays jazz piano one night a week in a local bar, and despite his concern for his hands, he takes every opportunity he can to get away from his desk and into the streets. But money pressures, caused by his wife's recent illness, also make him think about the possibility of a better-paying job in the private sector. Meanwhile, some extremely ruthless people are murdering illegal Chinese immigrant women and leaving their bodiesburied in newly dug graves. An ambitious local TV journalist named Stevie McNeal and the young Chinese woman she thinks of as her ""Little Sister"" risk their lives to investigate the killings, while Boldt and his team round up a most unusual array of suspects. This combination of hard-edged realism and softer sentiment has become Pearson's trademark, and once again it works smoothly.--Dick Adler",Ridley Pearson,2000-05-30,Hyperion,0.0,Fiction
0671759345,Ruby,"Ruby Landry finds her simple life in the Louisiana bayou changing when she meets and falls in love with Paul Tate, a man from the right side of the tracks. Simultaneous.",V.C. Andrews,1994-02-01,Pocket Books,448.0,Fiction
0385337639,Crow Lake,"Crow Lake is that rare find, a first novel so quietly assured, so emotionally pitch perfect, you know from the opening page that this is the real thing—a literary experience in which to lose yourself, by an author of immense talent. Here is a gorgeous, slow-burning story set in the rural “badlands” of northern Ontario, where heartbreak and hardship are mirrored in the landscape. For the farming Pye family, life is a Greek tragedy where the sins of the fathers are visited on the sons, and terrible events occur—offstage. Centerstage are the Morrisons, whose tragedy looks more immediate if less brutal, but is, in reality, insidious and divisive. Orphaned young, Kate Morrison was her older brother Matt’s protegee, her fascination for pond life fed by his passionate interest in the natural world. Now a zoologist, she can identify organisms under a microscope but seems blind to the state of her own emotional life. And she thinks she’s outgrown her siblings—Luke, Matt, and Bo—who were once her entire world. In this universal drama of family love and misunderstandings, of resentments harbored and driven underground, Lawson ratchets up the tension with heartbreaking humor and consummate control, continually overturning one’s expectations right to the very end. Tragic, funny, unforgettable, Crow Lake is a quiet tour de force that will catapult Mary Lawson to the forefront of fiction writers today.",Mary Lawson,2003-01-13,Dial Press Trade Paperback,306.0,Fiction
0767902076,Take Time for Your Life,"America's #1 personal coach offers an inspiring, practical, seven-step program to help you create the life you want. Step 1: If you think ""selfish"" is a dirty word, learn to practice extreme self-care--put yourself at the top of the list and everyone else will benefit! Step 2: If your schedule doesn't reflect your priorities, stop reacting to life and take control of what gets your time and attention. Step 3: Identify the things that drain you and eliminate them--people, places, and things--once and for all. Step 4: If you feel trapped by money, investing in your financial health will stop making you feel like a victim. Step 5: Kick the adrenaline habit! Identify the things that fuel you and discover healthy, new sources of energy. Step 6: If you feel lonely or isolated, learn how to surround yourself with high-quality relationships that support, challenge, and encourage you to be your best. Step 7: Don't let life get in the way of your spiritual well-being--connect to your inner wisdom and create a personal practice. Packed with useful exercises, checklists, personal stories, and a wealth of resources, Cheryl Richardson's program will show you how to step back, regain control, and make conscious decisions about the future you'd like to create. Take time for your life--and begin living a life that you love.",Cheryl Richardson,1999-12-28,Harmony,274.0,Self-Help
0140622179,Dubliners,"""Don't you think there is a certain resemblance between the mystery of the Mass and what I am trying to do?...To give people some kind of intellectual pleasure or spiritual enjoyment by converting the bread of everyday life into something that has a permanent artistic life of its own."" —James Joyce, in a letter to his brother With these fifteen stories James Joyce reinvented the art of fiction, using a scrupulous, deadpan realism to convey truths that were at once blasphemous and sacramental. Whether writing about the death of a fallen priest (""The Sisters""), the petty sexual and fiscal machinations of ""Two Gallants,"" or of the Christmas party at which an uprooted intellectual discovers just how little he really knows about his wife (""The Dead""), Joyce takes narrative places it had never been before.",James Joyce,1996,"Penguin Books, Limited (UK)",255.0,City and town life
0440400597,All-of-a-Kind Family,"Meet the All-of-a-Kind Family -- Ella, Henny, Sarah, Charlotte, and Gertie -- who live with their parents in New York City at the turn of the century. Together they share adventures that find them searching for hidden buttons while dusting Mama's front parlor and visiting with the peddlers in Papa's shop on rainy days. The girls enjoy doing everything together, especially when it involves holidays and surprises. But no one could have prepared them for the biggest surprise of all!",Sydney Taylor,1979,Yearling,196.0,Juvenile Fiction
0821772287,The Awakening,"The ""New York Times"" bestselling author delivers the fifth book of her Vampire series, which finds a couple in Salem, Massachusetts, haunted by a centuries-old evil. Original.",Shannon Drake,2003,Zebra Books,500.0,Fiction
0345391055,Disclosure,Sanders a computer tech at a computer company finds himself caught in a nightmarish web of deceit in which he is branded the villian.,Michael Crichton,1994,"Random House Digital, Inc.",511.0,Fiction
067976402X,Snow Falling on Cedars,"NATIONAL BESTSELLER • PEN/Faulkner Award Winner • A gripping, tragic, and densely atmospheric masterpiece of courtroom suspense—one that leaves us shaken and changed. ""Haunting .... A whodunit complete with courtroom maneuvering and surprising turns of evidence and at the same time a mystery, something altogether richer and deeper."" —Los Angeles Times San Piedro Island, north of Puget Sound, is a place so isolated that no one who lives there can afford to make enemies. But in 1954 a local fisherman is found suspiciously drowned, and a Japanese American named Kabuo Miyamoto is charged with his murder. In the course of the ensuing trial, it becomes clear that what is at stake is more than a man's guilt. For on San Pedro, memory grows as thickly as cedar trees and the fields of ripe strawberries—memories of a charmed love affair between a white boy and the Japanese girl who grew up to become Kabuo's wife; memories of land desired, paid for, and lost. Above all, San Piedro is haunted by the memory of what happened to its Japanese residents during World War II, when an entire community was sent into exile while its neighbors watched.",David Guterson,1995-09-26,National Geographic Books,0.0,Fiction
0451159098,Prime Evil,"This collection of twelve original horror tales includes contributions by such noted writers of the genre as Stephen King, Dennis Etchison, Clive Barker, Ramsey Campbell, and Peter Straub",Douglas E. Winter,1989,Signet Book,380.0,Fiction
0446601241,,,,,,,
0553295780,Fugitive Nights,"The New York Times blockbuster from the author of The Golden Orange and The Glitter Dome. Determined to make her way as a P.I., ex-police officer Breda Burrows proves her mettle as she follows a fugitive from remote desert canyons to the golden boulevards of Palm Springs, from funeral parlors to swank hotels, from celebrity golf tournaments to high-speed chases.",Joseph Wambaugh,1992-12,Bantam,386.0,Fiction
